comment,sentiment_baidunlp,sentiment_snownlp,sentiment_Iemo
唉 这辈子养活自己跟父母就行了 别的不奢求,0.0,0.9457081269685942,0.0
养不起,0.0,0.5227418027409382,0.0
我也是这么想的,2.0,0.5441789912779675,0.0
真的快乐，哈哈哈哈,2.0,0.9912013535058181,1.0
大家有币的都投一下哈，这期完了就大结局啦,2.0,0.9858403663642212,0.0
工作能带给你的只有工资，而不是提升！,0.0,0.43687594154341247,0.0
放p,2.0,0.4257570759523177,0.5
依旧顺风局,2.0,0.7738722058939792,0.5
冲刺冲刺,2.0,0.890142453148024,0.0
说的是事实，可是你像50w,0.0,0.385472575322659,0.0
好好好,2.0,0.6931978425614437,0.0
我80后，我不生,0.0,0.31601939306830795,0.5
高房价,0.0,0.7526499055869263,0.5
铁锤你是我的超人！,0.0,0.7297953905324696,0.0
快乐。绝对比结婚快乐,2.0,0.999288263779998,0.0
也是我们50万粉的看法,2.0,0.5893314292781199,0.0
保护,2.0,0.6153846153846152,0.0
钱,0.0,0.2991169977924947,0.0
爱死了就要这样,2.0,0.5333286011547081,0.5
现在的工作条件，只要每年100万就够了,2.0,0.7739997459412866,0.0
才不结婚,0.0,0.31722030609910956,0.5
芜湖，爽文,2.0,0.9860884429160337,0.0
还有这么多,2.0,0.5746682977321914,0.0
同志们，还需努力啊！,0.0,0.5863596532207705,0.0
好！,2.0,0.6558628208940429,0.0
保护,2.0,0.6153846153846152,1.0
遥遥领先,2.0,0.9307284160946515,0.0
太对了,2.0,0.34387502381406,1.0
他们说没压力，有压力要克服,2.0,0.9261819001183066,0.0
嘴硬，那就继续,0.0,0.29533052501755497,0.0
快乐麻了,2.0,0.9666452327898641,0.0
你根本不能想象我有多快乐,0.0,0.3850956268555834,0.0
这是张爱玲说的,2.0,0.18832839273645163,1.0
生活压力,2.0,0.9539889344041098,0.5
家里有矿吗？敢生男孩…,0.0,0.7219606343593602,0.0
别急兄弟们，00后表示都想要女儿,2.0,0.448723494363759,1.0
我只喜欢女孩，男孩滚边去,2.0,0.9156411486921029,0.0
快乐的很,2.0,0.971889316039116,0.0
想结婚啊，没钱买车买房，没钱养孩子,0.0,0.22746774878392406,0.0
UP主说的这些也就是为了迎合视频播放量而已,0.0,0.1828076147035359,0.0
主要是社会太卷了,0.0,0.5836298480034855,0.0
凌晨4点和急诊室的人年薪大几十万,2.0,0.18061555308397537,0.0
保护,2.0,0.6153846153846152,0.0
本来就是别有目的，好事还用人催？,0.0,0.32839551240407905,0.0
真的快乐,2.0,0.9498972398239457,1.0
哈哈哈哈哈哈,2.0,0.9751349273004098,0.0
支持,2.0,0.626712328767123,0.0
那何止是快乐,2.0,0.9655802531610431,0.5
666我最相信专家了,2.0,0.767450015244434,0.0
必须投币，说的真真见血。,0.0,0.3417229642454034,0.0
还有这么多？,0.0,0.5746682977321914,0.0
保护,2.0,0.6153846153846152,0.0
孩子太花钱了。为什么我不花在自己身上,0.0,0.2066782903076293,0.0
快乐。很清醒,2.0,0.9974700902030655,0.0
继续搞女拳，继续无底线，看着吧，结婚生育率会越来越低的,0.0,0.6052558373850236,0.0
竟然还有700万啊,0.0,0.5036163014831953,0.0
好好好,2.0,0.6931978425614437,0.0
都是有钱人,0.0,0.36051742987720325,0.5
婚姻那么累,2.0,0.7408187944832172,0.5
结婚成本斗高的很  还哪有后续,0.0,0.7058590448673876,0.0
无论怎样选择最后都会后悔,,0.2988789076821724,0.0
我是90后，男女无所谓，就一个拉倒,0.0,0.12304947803606425,0.0
结不结婚都不快乐,0.0,0.7141457557836847,0.0
一人吃饱全家不饿，很难不快乐好吗,0.0,0.9149112602380326,0.0
快乐啊,2.0,0.9490740740740741,0.0
我觉得应该去看看麻醉后的人，睡得太香了,2.0,0.19000639335494285,0.0
顺德朋友说是这样的,0.0,0.44854102729481116,0.0
还有八百万,2.0,0.5,0.0
反了,0.0,0.5384615384615385,0.0
真的快乐,2.0,0.9498972398239457,0.5
还要加油,2.0,0.7764264181609244,0.0
你为什么老讲实话呢,0.0,0.5197943791213149,0.5
真知灼见,2.0,0.8,1.0
遥遥领先9999999,2.0,0.9236429475837739,0.0
好耶！！！,2.0,0.18970634749291626,0.0
至少没有不快乐,0.0,0.9129883920603933,0.0
急急急,0.0,0.11738654771285639,0.0
是我小长宁！,2.0,0.5025370734601784,0.0
尼布森有的是人参,2.0,0.653042080760229,0.0
好！,2.0,0.6558628208940429,0.0
广东真是这样,0.0,0.5,0.0
不可能不卷啊 你看看韩国学习多卷 人口不多更卷,0.0,0.13163530255648126,0.0
快乐得一比好嘛,2.0,0.9696752919939723,0.5
保护保护保护,2.0,0.7685169127390428,0.0
别问铁锤结婚没？她是ai配音机器人！不过up主应该是女生,0.0,0.22306536174020153,0.5
挺好的啊,2.0,0.8284246220999102,0.0
居然这么多人结婚，还是有钱人更多。,0.0,0.5318729599964841,0.0
牛,2.0,0.625,0.0
那男方不也一样,0.0,0.34527875471283087,0.0
保护,2.0,0.6153846153846152,0.5
漂亮,2.0,0.8996655518394647,0.0
我就是这么想的,2.0,0.5441789912779675,0.0
太快乐了,2.0,0.8978915809031147,0.0
6,2.0,0.38994800693240883,1.0
撸多了，看多了，对现实中的恋爱已经没有兴趣了,0.0,0.9743977535466325,1.0
有什么可担心的，相信后人的智慧,2.0,0.9663338123738794,0.0
累,0.0,0.4962962962962961,0.0
人还是多了,2.0,0.5702515177797052,0.0
我很快乐,2.0,0.971889316039116,0.0
好好好,2.0,0.6931978425614437,0.0
太好了,2.0,0.4734776023452153,1.0
离婚率要不是有些法院不予判决离婚离婚人数更多。,0.0,0.9941939680980827,0.0
666,1.0,0.5,0.0
666,1.0,0.5,0.0
可惜我生不逢时,1.0,0.2782591165145981,0.0
保护,2.0,0.6153846153846152,0.0
超级无敌霹雳快乐,2.0,0.9912497764529405,0.5
无儿无女到老了会很凄苦的，病了雇护工成本很高的,0.0,0.8277647692017548,0.0
其实是糊涂的，等老了后就懂了，会后悔的,0.0,0.06049081543441259,0.0
\\\\,0.0,0.5,0.0
保护,2.0,0.6153846153846152,0.5
收藏了,2.0,0.7341040462427746,1.0
结婚双方父母长辈对男孩的执拗,2.0,0.9982253440894863,0.0
我倒觉得没什么,0.0,0.2980495551496516,0.0
按我算起码到了30岁才能买得起车和房，才具备基本的结婚条件，还不包括养小孩赡养老人的费用,0.0,0.1748730559501226,0.0
还有80后没结婚呢,0.0,0.33955420886913323,0.0
太好了！,2.0,0.4734776023452153,0.0
保护,2.0,0.6153846153846152,1.0
太棒了,2.0,0.9005911035821151,1.0
这是社会发展的必然趋势,2.0,0.9578485272398262,0.0
好好好,2.0,0.6931978425614437,0.0
对！！,2.0,0.3075601374570447,0.0
好！你接着说！,2.0,0.523560877286025,0.5
特别好,2.0,0.7255294693217801,0.0
出了吗？,0.0,0.5573294629898403,0.0
品质吗反正是你说了算,0.0,0.18350155357886555,0.0
为啥都是说女的、难道你不觉得受气更多的是男人？,0.0,0.0012857032425240833,0.5
保护保护保护,2.0,0.7685169127390428,0.0
?,0.0,0.5262327818078083,0.0
确实，很烦的,0.0,0.5862876573858057,0.0
保护,2.0,0.6153846153846152,0.0
有没有可能是所谓的利好不够…,0.0,0.279766526852005,1.0
遥遥领先,2.0,0.9307284160946515,0.0
但是23年估计暴涨了吧,2.0,0.27317710575855114,1.0
我是理解不了都穷了还生孩子干嘛，从小打工去吗？,0.0,0.7914493378559193,1.0
遥遥领先,2.0,0.9307284160946515,1.0
还有政治统计学,2.0,0.9888464119741533,0.0
除非产假一样,0.0,0.3750780384166793,0.0
周围好多女的30才结婚,2.0,0.4682660071724878,0.0
没事的，平均一下还是很多的,2.0,0.5668545421072667,1.0
遥遥领先,2.0,0.9307284160946515,0.0
tmd怎么这么多，你们怎么干什么吃的,0.0,0.22748048587826541,0.0
如此甚好,2.0,0.6262946361075667,0.0
过于真实,0.0,0.6326787975173401,0.0
你这数据有待更新啊，23年的也能拿来分析了,0.0,0.6944260522756726,0.0
好,2.0,0.6558628208940429,0.0
好,2.0,0.6558628208940429,0.0
wc我爹也是这个头像,0.0,0.3362481879986583,0.0
总结了下网友不结婚的原因，主要是女的怕死，男的怕破财，大家都有美好的未来,0.0,0.16653308280688084,0.0
还漏了一条，你要是比男方赚的钱多，还会说你不照顾男方自尊心呢,0.0,0.39764907983701825,0.0
真的快乐,2.0,0.9498972398239457,0.0
非常快乐,2.0,0.9490740740740741,0.0
只争朝夕,2.0,0.6666666666666666,0.0
钢丝玩家,2.0,0.09093661119089869,1.0
遥遥领先,2.0,0.9307284160946515,0.0
好耶！,2.0,0.5,1.0
我不接受思想灌输！我有我的人生！,2.0,0.9904297751298958,0.0
快乐,2.0,0.9490740740740741,1.0
每一代都有这样的人，只不过慢慢的被磨没了性子，留下的人寥寥无几。比如我是80后，是个格格不入的人,0.0,0.9871353913037902,0.0
总有人以想当然的认为 来觉得这个人好矫情。,0.0,0.4016493242341628,0.0
笑死,0.0,0.4913691286285672,0.5
“男女平等”,0.0,0.839818592919575,0.5
那我还有两三年,2.0,0.7392965191052319,0.0
简单概括为俩字：没钱！,0.0,0.0792874459754771,1.0
少生优生，幸福一生,,0.9820016972798401,0.0
（以后）,2.0,0.5262327818078083,0.0
混乱的时候就知道男人的好处了,,0.29269270946651926,1.0
彩！,2.0,0.9166666666666667,0.5
是不是下一步让黑人来拱中国白菜了,0.0,0.7917126017367299,0.0
确实,2.0,0.6538461538461541,0.5
你们结婚就好了 我看着,0.0,0.7727494885976454,1.0
我对我的下一代所做的帮助就是不让他来到这个世界,2.0,0.9863000133886926,0.0
人少了需求就少了 一样卷,0.0,0.6339350962273345,0.0
各有本事,0.0,0.2777777777777778,0.0
各有长处,2.0,0.4285714285714284,0.0
好好好,2.0,0.6931978425614437,0.0
保护,2.0,0.6153846153846152,0.5
支持支持，我只爱二次元，永远没有背叛,2.0,0.822113434402679,1.0
其实男孩女孩都一样,2.0,0.9317538564580499,0.0
躺平了,2.0,0.5,0.5
《澄清》,2.0,0.7499999999999999,0.5
必须投币以示敬意！！！！！！！！,2.0,0.5225802334617956,0.0
还有这么多,2.0,0.5746682977321914,0.0
我们的目标是星辰大海 也只能是,0.0,0.6614159968147253,0.5
其实听多了 一千多万呢,2.0,0.8178470561070725,0.0
潮汕90后表示只生一个,0.0,0.1623224328652637,0.0
而你，我的朋友，你是真正的勇士,2.0,0.48464621459070023,0.0
是的,2.0,0.5262327818078083,0.0
非常快乐，我快乐我知道,2.0,0.9968121062063771,0.0
保护,2.0,0.6153846153846152,1.0
不错不错！,2.0,0.9719626363008976,1.0
继续加油！,2.0,0.9047619047619047,0.0
保护,2.0,0.6153846153846152,0.5
保护保护保护,2.0,0.7685169127390428,0.0
还是太多了,0.0,0.34387502381406,1.0
确实，是该等男人比较成熟了再结婚,2.0,0.9393178863682917,0.0
快乐啊 当然快乐,2.0,0.9968121062063771,1.0
清醒啊,0.0,0.9268292682926829,0.0
快乐！！,2.0,0.8816904342111308,0.5
退休年龄增大，基数不就变大了吗,0.0,0.7446988941512245,0.0
上班哪有时间恋爱，请个年假都不行,0.0,0.5085758907806331,1.0
我不会带孩子，所以我不打算让我的孩子受我的苦，就算是我为了他她好,2.0,0.934661894070277,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
不知道，但是结婚生娃我肯定不快乐,0.0,0.9734737044642254,0.0
保护,2.0,0.6153846153846152,0.0
只说女方观点？？？男的不也一样？？？,0.0,0.002976796547385585,0.0
保护,2.0,0.6153846153846152,0.0
好耶,2.0,0.5,0.5
结婚烦恼更多,2.0,0.8792493649243547,0.0
保护,2.0,0.6153846153846152,0.0
那也群众的眼睛必然是雪亮的嘛,2.0,0.2948765711554209,0.0
妈耶，我妈就是这么过来的,0.0,0.4737672181921917,1.0
上学还是卷，好学校会降低招生人数的,2.0,0.9943328198342545,0.0
那可太快乐了,2.0,0.8878520941412184,1.0
真的勇,2.0,0.9015341007810314,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,1.0
这么快的发展速度是有代价的,2.0,0.9897897361175692,0.0
好好好,2.0,0.6931978425614437,0.0
那是相当的快乐,2.0,0.9490740740740741,0.0
可以说相当快乐了,2.0,0.9148633241238949,0.0
别人我不知道，在我这里那是相当快乐的,2.0,0.9080999994279384,0.0
本来就是！别的不说，结婚生育女方能得到什么好处？反观男方呢？,0.0,0.10512590073323069,1.0
这不挺好吗，省得总说中国人多消耗地球资源多,0.0,0.9970264813121408,1.0
不结婚这世界都变得更美好了,2.0,0.9768092484511747,0.5
大喜！！！！,2.0,0.4458369762577955,0.5
哈哈哈哈哈,2.0,0.8684210526315791,0.0
真凌晨去医院，你就明白 疼痛不会死。但会累积愤怒,0.0,0.27472927275739956,0.0
(≧?≦)/,0.0,0.5,0.0
三孩还有啊！,1.0,0.5488180064031624,0.0
医院急诊室？他比我累多少？挣的比我多多少？,0.0,0.6593729045257479,0.0
无论怎么选都会后悔,0.0,0.32739101721820785,0.5
没有爱情（钱）的婚姻,0.0,0.8893947019723321,1.0
苦难可以强大自身不代表一定要主动追寻苦难，世界上不只有苦难一种途径可以使我们强大,2.0,0.9999994319768586,1.0
除非国家帮我养孩子，不然真的无法生,0.0,0.9236716184062674,0.0
单身的快乐？别傻了，那是相当快乐,2.0,0.9839849342256577,0.0
笑死了，，，,0.0,0.5425469695305095,0.0
笑，，,2.0,0.6667406514619303,0.0
保护,2.0,0.6153846153846152,1.0
宗族观念越深的地区生男孩的欲望越强,2.0,0.9984142886186329,1.0
我05的，我真的觉得男女都一样，何必非要男孩,0.0,0.9792628964049805,0.0
投币了,0.0,0.5,0.0
保护,2.0,0.6153846153846152,0.0
个人感觉，我真快乐哈哈哈,2.0,0.9923759394916803,0.0
保护,2.0,0.6153846153846152,1.0
美化痛苦就会一直痛苦，痛苦就是痛苦,0.0,0.9468723355497273,0.0
还有那么多对啊？,0.0,0.5262327818078083,1.0
不，明年应该会多，盼着明年龙年生孩子,2.0,0.9872514028791088,0.0
双休都没保障,0.0,0.6759820579873705,0.5
漂亮,2.0,0.8996655518394647,0.0
对,,0.5262327818078083,0.5
哈哈哈哈,2.0,0.8684210526315791,0.0
快乐,2.0,0.9490740740740741,0.0
保护 让某些男拳举报去吧 ,0.0,0.5203629544002241,0.0
保护,2.0,0.6153846153846152,1.0
有些男的真的敏感得让人想笑了，客观阐述一下又觉得是对立了,0.0,0.9915611564770254,0.0
生什么有用，前面几个逗比,0.0,0.5516201914219052,0.0
真实….这就是我不结婚的原因,2.0,0.5927671972003797,0.0
保护,2.0,0.6153846153846152,0.0
《泱泱华夏》,2.0,0.44767845850986676,0.0
保护,2.0,0.6153846153846152,0.5
哥们反倒希望以后如果有结婚的话最好来个女儿，不想要男孩,2.0,0.8979613162483245,1.0
收入和生活成本,2.0,0.9801193462689196,0.0
可怕,0.0,0.40540540540540504,0.0
是砖家,0.0,0.5,0.0
事实如此！,0.0,0.5471698113207545,0.0
好！,2.0,0.6558628208940429,0.0
是潮汕地区,2.0,0.6200309377568453,0.5
自己都养不起，拿什么养孩子？,0.0,0.8712142178425748,0.0
保护,2.0,0.6153846153846152,0.5
为什么彩礼房钱车钱全要男方出,0.0,0.8843843495889264,0.0
我是真的快乐,2.0,0.9498972398239457,0.0
五百万是我最后的倔强,0.0,0.6923786120385603,0.0
我女鹅的镭射包,2.0,0.4219390468205316,0.0
一个字:赢,2.0,0.6240059793819746,1.0
就是现在国内各种对立，也包括年龄对立，好像同龄人都一样似的,2.0,0.9962582662015039,1.0
学校才是最好的赚钱企业,2.0,0.957313007627734,0.0
确实,2.0,0.6538461538461541,0.0
我快不快乐，清不清醒和你们也没啥关系，管好你自己,0.0,0.9746405823736826,0.0
保护,2.0,0.6153846153846152,1.0
你没有未来,2.0,0.9000000000000001,1.0
遥遥领先,2.0,0.9307284160946515,0.0
好好好,2.0,0.6931978425614437,0.0
80后？80后都奔五了还折腾什么呢！,0.0,0.3232395915846301,0.0
太真實了,0.0,0.3243312531988157,1.0
人间清醒！,2.0,0.9342451707111389,0.0
别说了别说了,0.0,0.2696954425907274,0.5
烦死了，我考上大学研究生可不是为了这些,0.0,0.7583192764466249,0.0
快乐啊！想吃啥就吃啥，想通宵就通宵！,2.0,0.9983121776682344,0.0
才？,0.0,0.38769566800145616,0.0
3,2.0,0.3901209677419354,0.0
好,2.0,0.6558628208940429,0.0
怎么还这么多,0.0,0.5746682977321914,0.0
不管你们，我反正是不结婚的！,0.0,0.21537973222965368,0.0
保护,2.0,0.6153846153846152,0.0
怎么说都有理就对了,0.0,0.18961264072522743,0.0
这是真的，去旅游40多岁姐姐是文盲，没上过学那种,0.0,0.6848477573608285,0.0
保护,2.0,0.6153846153846152,0.5
ip正确,2.0,0.737459426545853,0.0
保护,2.0,0.6153846153846152,0.0
真的很快乐,2.0,0.9799652680924655,0.0
这就是我,2.0,0.5262327818078083,0.0
完全不想,0.0,0.3863503702983516,0.0
自己都过不好，要孩子干嘛呢？,0.0,0.2455311320164083,0.0
据快乐,2.0,0.9490740740740741,0.0
自己都养不活 对的,0.0,0.4927697047485,1.0
全亚洲最晚哈哈哈哈,2.0,0.9650213991201433,1.0
真的，没有爱情的婚姻，绝对不要,0.0,0.955138220963207,0.0
真的快乐，谈恋爱逼事儿太多了,2.0,0.9525286101484495,0.0
说得好,2.0,0.523560877286025,0.0
我已经超过平均咯,2.0,0.2335313184535942,0.0
是的,2.0,0.5262327818078083,0.0
也替我说出了我的看法,0.0,0.566565608693052,0.0
保护,2.0,0.6153846153846152,0.0
至少青春走动的时候是快乐的,2.0,0.9986136748213118,0.5
大胆,2.0,0.8333333333333333,0.0
好！,2.0,0.6558628208940429,1.0
苦难的后面是更多苦难,0.0,0.9885261327292015,0.0
快乐,2.0,0.9490740740740741,0.5
已经感受到烦躁了,0.0,0.866353634743353,0.0
快乐不至于，没钱怎么都烦，只是少了一些添堵的地方了,0.0,0.6971612342302927,0.0
我身边的人都说生儿子都是倒八辈子血霉。不过性别这东西，没法控制，,0.0,0.6408419060243722,0.0
犀利,2.0,0.692307692307692,1.0
福建广东山东江西，没男孩活不下去,0.0,0.9803437873118906,0.0
问题不大,0.0,0.3747613380355812,0.0
"是不快乐啊,但是我穷啊,有什么办法啊!",0.0,0.669965442846906,0.0
机器,0.0,0.577807848443843,0.0
不，是潮汕。,0.0,0.34527875471283087,0.5
农村都要男孩的，不管哪里,0.0,0.8904312759983524,0.0
人家至少是发达国家，发达国家都这样,0.0,0.5152288190145311,0.0
建议去看猪狗的生活，吃了睡睡了吃哈哈,2.0,0.21772067312304877,0.0
先交预付款，不保证能生，有概率烂尾,0.0,0.00701305693929577,0.0
又赢了,2.0,0.692307692307692,0.5
铁幕重重困青年,0.0,0.8347644580635497,0.0
过于真实,0.0,0.6326787975173401,0.0
到处是被家暴被出轨都离不了婚的女性，还怎么敢结啊,0.0,0.22712436741441178,0.5
好消息是今年是未来三年最高,2.0,0.8349193167542764,0.0
怎么说吧，快乐不一定，但是结婚生子一定不快乐,0.0,0.9401308378764468,0.0
相当快乐,2.0,0.9490740740740741,1.0
遥遥领先,2.0,0.9307284160946515,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
难道不是？,0.0,0.14864738162052082,0.0
还是太多了,0.0,0.34387502381406,1.0
相信后人的智慧,,0.9539316847345615,0.0
相当快乐,2.0,0.9490740740740741,0.0
快乐,2.0,0.9490740740740741,0.5
移民就好了,0.0,0.837330186885676,0.5
毁灭吧，累了，赶紧的,0.0,0.7496761104545062,0.5
还是挺多的,2.0,0.7378104875804966,0.0
今年除夕快乐上班。听说了吗？,2.0,0.9085068797591034,0.5
你不生有的是人生,0.0,0.8396949683593268,0.0
老了就不一定快乐了,0.0,0.9140780107633629,0.0
36单着,2.0,0.10547980052063122,0.5
去掉两广福建，中国剩下地区就不会重男轻女，是这个意思吗？,0.0,0.7837921475254019,0.0
你干嘛啊哈哈,2.0,0.25210084033613434,1.0
全民制作人大家好,2.0,0.9419272454489113,0.0
确实,2.0,0.6538461538461541,0.5
丈母娘,2.0,0.7590970359833027,1.0
考公创历史新高，了解一下,2.0,0.9961765638469109,0.0
钱,0.0,0.2991169977924947,0.5
住房，医疗，教育，还不是免费的！,0.0,0.7953076977954738,0.0
我过得非常好的话就考虑结婚生子，我过得不好为什么要下一代一起过得不好？,2.0,0.2849939913271544,0.0
80后太亏了，，，，，,0.0,0.048178131891857934,0.5
好似,2.0,0.8333333333333333,0.0
学生少，编制岗位就少。舒服不了,0.0,0.667777591764817,0.0
如果是这样的话……那我更希望让自己再睡上4个小时,0.0,0.24600659219792587,0.5
你不生有的是人生,0.0,0.8396949683593268,0.0
结婚后会有一大堆事情出现,0.0,0.3955771724367777,0.0
马上30 反正我单身很久了 而且非常快乐 ,2.0,0.6961394591230851,0.0
儿童类型要开始疯狂内卷加剧收缩了,0.0,0.2862377535583215,0.0
因为穷,0.0,0.5999999999999999,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
社会就是拼就业前景上升前景,2.0,0.49885129741027245,0.0
800万这么多啊！,0.0,0.6484541999490945,0.0
快乐不至于，但是呼吸是真的顺畅,2.0,0.9967978014531477,1.0
击碎命运的诅咒！！！,0.0,0.7414599325194636,0.0
哦,2.0,0.5262327818078083,0.5
这700万人家里是有矿？,0.0,0.7631893519611457,0.0
男的不配被体谅,0.0,0.052856543439126824,0.5
就是男的没压力呗，合着这话的意思,2.0,0.586255433756339,0.0
快乐的一批,2.0,0.9242562487623878,0.0
人生重开,2.0,0.5819988634527994,0.0
真的不想将就，随缘能找到就找，找不到拉倒,0.0,0.02382511057091863,0.5
确实，自己都快养不活了更别说养孩子了,0.0,0.8142724598947899,0.5
可拉倒吧！那点儿阳谋就别在年轻人那耍了，啥行业都用智能压缩岗位，还用什么人啊,0.0,0.7711160041787902,0.0
还是没钱,0.0,0.17385233707087466,0.0
保护,2.0,0.6153846153846152,0.0
张爱玲：正确,2.0,0.5305854532552524,0.0
各怀绝技,2.0,0.6659451946098965,1.0
结婚容易离婚难,0.0,0.9557745424178414,0.0
子非鱼,2.0,0.44488325150782415,0.0
什么 还有这么多,0.0,0.5746682977321914,0.0
前面的能不能别给川渝男人加滤镜,0.0,0.33130200270309784,1.0
以后就会发现孤独才是生活的常态,2.0,0.9951779540558351,0.0
保护,2.0,0.6153846153846152,1.0
这样的吗，我在浙江，附近的同事都只想生女孩了，说男孩养不起,0.0,0.9108874139230858,0.0
并不想,0.0,0.3863503702983516,0.0
很快乐,2.0,0.971889316039116,0.0
好呀,2.0,0.6558628208940429,1.0
离婚的人很多,0.0,0.9726833000476356,0.0
结婚但丁克,2.0,0.5818300596638266,0.0
还有甘肃,2.0,0.288492638684128,0.5
真不错,2.0,0.8632519542194063,0.0
真的快乐,2.0,0.9498972398239457,0.5
好家伙，你又从全球角度看，你咋不说你跟马云平均每人好几十亿呢？,2.0,0.772421267666167,0.0
真的快乐,2.0,0.9498972398239457,0.0
非常快乐，不生这些都不关我事，哈哈,2.0,0.6577792512630704,0.0
没钱你结什么婚啊？累都累死了,0.0,0.03357953338712205,0.0
相当快乐啊，不快乐肯定就去结婚了,2.0,0.9946457307581974,0.0
把双引号去掉,0.0,0.3956840072480632,0.0
保护！！！！！！,2.0,0.05064891843659647,0.0
有道理,2.0,0.590733590733591,0.0
好好好,2.0,0.6931978425614437,0.5
警惕海量个例,0.0,0.7656279318306052,0.0
还很多嘛,1.0,0.6971801220853423,0.0
张爱玲,2.0,0.2869362659883893,0.0
又赢了？,0.0,0.692307692307692,0.0
可事实是现在都想生女孩省钱,0.0,0.6775605390535192,0.0
真的快乐,2.0,0.9498972398239457,0.0
真TM快乐,2.0,0.9808452210670064,0.0
广东特指潮汕地区,2.0,0.5931565503884336,0.0
太快乐了！,2.0,0.8978915809031147,1.0
统计学：不统计就没有下降了！！！！！！！,0.0,0.9302633073823665,0.0
很烦一出门这些人拿着手机拍拍的，烦死了,0.0,0.11073400048072601,0.0
太快乐,2.0,0.8978915809031147,0.0
没毛病,0.0,0.4396074283217847,0.5
初婚平均年龄越大生育率相应也会下降,0.0,0.8016058981490117,0.0
为什么少数人的人生会消失诶？,0.0,0.6897556054510842,0.0
再降点！,0.0,0.6549466089238449,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
对对对,2.0,0.5,0.0
想要女鹅,2.0,0.5180297910986704,0.0
这些观点都切中要害，至少符合我的情况,0.0,0.47181368794278356,0.0
我感觉小孩还是多，不急,2.0,0.286557986885171,1.0
我就喜欢女孩，又可爱又能帮她穿漂亮衣服打扮的漂漂亮亮的,2.0,0.998481288275736,1.0
医院少了反而不用发愁了？,0.0,0.900203004982672,0.0
铁锤自己结婚没,0.0,0.40690603879670406,0.0
保护保护,2.0,0.6974068289926664,0.0
全是好事啊,2.0,0.452425123413163,0.0
以后快不快乐不知道，但至少现在我是快乐的！！,2.0,0.9882999181223403,1.0
婚后女生要付出及承受的远比男生多，婚姻失败需的代价也比男性要高,2.0,0.9975273812789708,0.0
你我本富足,2.0,0.5,0.0
我以后肯定会后悔，可没有选择,0.0,0.13955243429958386,0.0
确实,2.0,0.6538461538461541,0.0
快乐，发自内心的快乐,2.0,0.9997589363102868,0.0
人口减少问题会逐渐显现，后人麻烦更大,2.0,0.772967139151619,0.0
过得不好的结婚只会过得更不好,0.0,0.13983473927732892,0.5
也正常，现在很多都是独生子，至于为什么都懂,0.0,0.8605478198104662,0.0
重点,2.0,0.6101694915254235,0.0
是呀公立幼儿园都不用托人花钱进了  这可是东北呀,0.0,0.18360753924328288,0.5
滑了就滑了呗 焦虑个啥,0.0,0.7463383045267025,0.0
我的快乐你想象不到,0.0,0.9210819926654701,0.0
广东潮汕才是，其他地方还好,2.0,0.45925359293605716,1.0
遥遥领先,2.0,0.9307284160946515,0.5
哭了,2.0,0.7049180327868854,0.0
保护,2.0,0.6153846153846152,0.0
快乐,2.0,0.9490740740740741,1.0
遥遥领先,2.0,0.9307284160946515,0.0
那么不是,0.0,0.3693910911319984,0.0
快乐到爆了好吧,0.0,0.966429831769909,0.0
真的快乐,2.0,0.9498972398239457,0.0
保护,2.0,0.6153846153846152,0.0
是这样的,0.0,0.5262327818078083,0.0
好好好,2.0,0.6931978425614437,0.5
学校少了看你卷不卷,0.0,0.8821870223983698,0.0
好好好,2.0,0.6931978425614437,1.0
结婚之后的罪名是层出不穷的,2.0,0.9494688689985157,0.0
解放思想,2.0,0.5,0.0
太快乐了,2.0,0.8978915809031147,0.0
快乐的很,2.0,0.971889316039116,0.0
各凭本事,2.0,0.2777777777777778,1.0
遥遥领先,2.0,0.9307284160946515,0.0
好！,2.0,0.6558628208940429,1.0
安徽也很那啥,2.0,0.9285009772880851,0.0
好,2.0,0.6558628208940429,0.5
劳资活不下去了你跟我谈未来？,0.0,0.7025841724918279,0.0
好好好,2.0,0.6931978425614437,0.0
太快乐不用愁,2.0,0.991729944130414,0.0
好好好,2.0,0.6931978425614437,0.0
相当的快乐,2.0,0.9490740740740741,0.0
跑得快不一定赢.不跌跟头才是成功,0.0,0.3978476500156167,0.0
太好了,2.0,0.4734776023452153,0.0
支持不婚不育！,2.0,0.5764173083829002,0.5
这个看法非常正确！,2.0,0.8488939831095286,0.0
缺我一个不缺，少我一个不少,0.0,0.08099866716313386,0.0
好,2.0,0.6558628208940429,0.5
都是一样想法,2.0,0.8156022418669651,0.0
80后都还有好多单着呢，更别谈90后00后了,0.0,0.051599140567909596,0.0
那可不得嘛,0.0,0.40000000000000013,0.0
快乐得要命，结了婚的朋友都很后悔结婚太早,2.0,0.24251546286981385,1.0
棒！,2.0,0.9504950495049506,0.5
